"date","value","topic","variable_short","variable_long","location","unit","source","update","public","description"
"2019-01-22",158339,"Wirtschaft","arbeitsuchende_jobroom","Arbeitsuchende gemÃ¤ss Jobroom.ch","CH","Anzahl","SECO job-room.ch und KOF Konjunkturforschungsstelle","tÃ¤glich","ja","https://github.com/KOF-ch/economic-monitoring"
"2019-01-23",158863,"Wirtschaft","arbeitsuchende_jobroom","Arbeitsuchende gemÃ¤ss Jobroom.ch","CH","Anzahl","SECO job-room.ch und KOF Konjunkturforschungsstelle","tÃ¤glich","ja","https://github.com/KOF-ch/economic-monitoring"
"2019-01-24",159222,"Wirtschaft","arbeitsuchende_jobroom","Arbeitsuchende gemÃ¤ss Jobroom.ch","CH","Anzahl","SECO job-room.ch und KOF Konjunkturforschungsstelle","tÃ¤glich","ja","https://github.com/KOF-ch/economic-monitoring"
"2019-01-25",159565,"Wirtschaft","arbeitsuchende_jobroom","Arbeitsuchende gemÃ¤ss Jobroom.ch","CH","Anzahl","SECO job-room.ch und KOF Konjunkturforschungsstelle","tÃ¤glich","ja","https://github.com/KOF-ch/economic-monitoring"
"2019-01-26",159822,"Wirtschaft","arbeitsuchende_jobroom","Arbeitsuchende gemÃ¤ss Jobroom.ch","CH","Anzahl","SECO job-room.ch und KOF Konjunkturforschungsstelle","tÃ¤glich","ja","https://github.com/KOF-ch/economic-monitoring"
"2019-01-28",159945,"Wirtschaft","arbeitsuchende_jobroom","Arbeitsuchende gemÃ¤ss Jobroom.ch","CH","Anzahl","SECO job-room.ch und KOF Konjunkturforschungsstelle","tÃ¤glich","ja","https://github.com/KOF-ch/economic-monitoring"
"2019-01-29",160005,"Wirtschaft","arbeitsuchende_jobroom","Arbeitsuchende gemÃ¤ss Jobroom.ch","CH","Anzahl","SECO job-room.ch und KOF Konjunkturforschungsstelle","tÃ¤glich","ja","https://github.com/KOF-ch/economic-monitoring"
"2019-01-30",160449,"Wirtschaft","arbeitsuchende_jobroom","Arbeitsuchende gemÃ¤ss Jobroom.ch","CH","Anzahl","SECO job-room.ch und KOF Konjunkturforschungsstelle","tÃ¤glich","ja","https://github.com/KOF-ch/economic-monitoring"
"2019-01-31",158491,"Wirtschaft","arbeitsuchende_jobroom","Arbeitsuchende gemÃ¤ss Jobroom.ch","CH","Anzahl","SECO job-room.ch und KOF Konjunkturforschungsstelle","tÃ¤glich","ja","https://github.com/KOF-ch/economic-monitoring"
"2019-02-01",158132,"Wirtschaft","arbeitsuchende_jobroom","Arbeitsuchende gemÃ¤ss Jobroom.ch","CH","Anzahl","SECO job-room.ch und KOF Konjunkturforschungsstelle","tÃ¤glich","ja","https://github.com/KOF-ch/economic-monitoring"
"2019-02-02",158070,"Wirtschaft","arbeitsuchende_jobroom","Arbeitsuchende gemÃ¤ss Jobroom.ch","CH","Anzahl","SECO job-room.ch und KOF Konjunkturforschungsstelle","tÃ¤glich","ja","https://github.com/KOF-ch/economic-monitoring"
"2019-02-04",158355,"Wirtschaft","arbeitsuchende_jobroom","Arbeitsuchende gemÃ¤ss Jobroom.ch","CH","Anzahl","SECO job-room.ch und KOF Konjunkturforschungsstelle","tÃ¤glich","ja","https://github.com/KOF-ch/economic-monitoring"
"2019-02-05",158334,"Wirtschaft","arbeitsuchende_jobroom","Arbeitsuchende gemÃ¤ss Jobroom.ch","CH","Anzahl","SECO job-room.ch und KOF Konjunkturforschungsstelle","tÃ¤glich","ja","https://github.com/KOF-ch/economic-monitoring"
"2019-02-07",158596,"Wirtschaft","arbeitsuchende_jobroom","Arbeitsuchende gemÃ¤ss Jobroom.ch","CH","Anzahl","SECO job-room.ch und KOF Konjunkturforschungsstelle","tÃ¤glich","ja","https://github.com/KOF-ch/economic-monitoring"
"2019-02-08",158713,"Wirtschaft","arbeitsuchende_jobroom","Arbeitsuchende gemÃ¤ss Jobroom.ch","CH","Anzahl","SECO job-room.ch und KOF Konjunkturforschungsstelle","tÃ¤glich","ja","https://github.com/KOF-ch/economic-monitoring"
"2019-02-09",158768,"Wirtschaft","arbeitsuchende_jobroom","Arbeitsuchende gemÃ¤ss Jobroom.ch","CH","Anzahl","SECO job-room.ch und KOF Konjunkturforschungsstelle","tÃ¤glich","ja","https://github.com/KOF-ch/economic-monitoring"
"2019-02-10",158876,"Wirtschaft","arbeitsuchende_jobroom","Arbeitsuchende gemÃ¤ss Jobroom.ch","CH","Anzahl","SECO job-room.ch und KOF Konjunkturforschungsstelle","tÃ¤glich","ja","https://github.com/KOF-ch/economic-monitoring"
"2019-02-11",158830,"Wirtschaft","arbeitsuchende_jobroom","Arbeitsuchende gemÃ¤ss Jobroom.ch","CH","Anzahl","SECO job-room.ch und KOF Konjunkturforschungsstelle","tÃ¤glich","ja","https://github.com/KOF-ch/economic-monitoring"
"2019-02-12",158661,"Wirtschaft","arbeitsuchende_jobroom","Arbeitsuchende gemÃ¤ss Jobroom.ch","CH","Anzahl","SECO job-room.ch und KOF Konjunkturforschungsstelle","tÃ¤glich","ja","https://github.com/KOF-ch/economic-monitoring"
"2019-02-15",159261,"Wirtschaft","arbeitsuchende_jobroom","Arbeitsuchende gemÃ¤ss Jobroom.ch","CH","Anzahl","SECO job-room.ch und KOF Konjunkturforschungsstelle","tÃ¤glich","ja","https://github.com/KOF-ch/economic-monitoring"
"2019-02-16",159263,"Wirtschaft","arbeitsuchende_jobroom","Arbeitsuchende gemÃ¤ss Jobroom.ch","CH","Anzahl","SECO job-room.ch und KOF Konjunkturforschungsstelle","tÃ¤glich","ja","https://github.com/KOF-ch/economic-monitoring"
"2019-02-17",159241,"Wirtschaft","arbeitsuchende_jobroom","Arbeitsuchende gemÃ¤ss Jobroom.ch","CH","Anzahl","SECO job-room.ch und KOF Konjunkturforschungsstelle","tÃ¤glich","ja","https://github.com/KOF-ch/economic-monitoring"
"2019-02-18",159186,"Wirtschaft","arbeitsuchende_jobroom","Arbeitsuchende gemÃ¤ss Jobroom.ch","CH","Anzahl","SECO job-room.ch und KOF Konjunkturforschungsstelle","tÃ¤glich","ja","https://github.com/KOF-ch/economic-monitoring"
"2019-02-19",159108,"Wirtschaft","arbeitsuchende_jobroom","Arbeitsuchende gemÃ¤ss Jobroom.ch","CH","Anzahl","SECO job-room.ch und KOF Konjunkturforschungsstelle","tÃ¤glich","ja","https://github.com/KOF-ch/economic-monitoring"
"2019-02-20",159295,"Wirtschaft","arbeitsuchende_jobroom","Arbeitsuchende gemÃ¤ss Jobroom.ch","CH","Anzahl","SECO job-room.ch und KOF Konjunkturforschungsstelle","tÃ¤glich","ja","https://github.com/KOF-ch/economic-monitoring"
"2019-02-21",159441,"Wirtschaft","arbeitsuchende_jobroom","Arbeitsuchende gemÃ¤ss Jobroom.ch","CH","Anzahl","SECO job-room.ch und KOF Konjunkturforschungsstelle","tÃ¤glich","ja","https://github.com/KOF-ch/economic-monitoring"
"2019-02-22",159581,"Wirtschaft","arbeitsuchende_jobroom","Arbeitsuchende gemÃ¤ss Jobroom.ch","CH","Anzahl","SECO job-room.ch und KOF Konjunkturforschungsstelle","tÃ¤glich","ja","https://github.com/KOF-ch/economic-monitoring"
"2019-02-23",159563,"Wirtschaft","arbeitsuchende_jobroom","Arbeitsuchende gemÃ¤ss Jobroom.ch","CH","Anzahl","SECO job-room.ch und KOF Konjunkturforschungsstelle","tÃ¤glich","ja","https://github.com/KOF-ch/economic-monitoring"
"2019-02-24",159452,"Wirtschaft","arbeitsuchende_jobroom","Arbeitsuchende gemÃ¤ss Jobroom.ch","CH","Anzahl","SECO job-room.ch und KOF Konjunkturforschungsstelle","tÃ¤glich","ja","https://github.com/KOF-ch/economic-monitoring"
"2019-02-25",159605,"Wirtschaft","arbeitsuchende_jobroom","Arbeitsuchende gemÃ¤ss Jobroom.ch","CH","Anzahl","SECO job-room.ch und KOF Konjunkturforschungsstelle","tÃ¤glich","ja","https://github.com/KOF-ch/economic-monitoring"
"2019-02-26",159391,"Wirtschaft","arbeitsuchende_jobroom","Arbeitsuchende gemÃ¤ss Jobroom.ch","CH","Anzahl","SECO job-room.ch und KOF Konjunkturforschungsstelle","tÃ¤glich","ja","https://github.com/KOF-ch/economic-monitoring"
"2019-03-01",156471,"Wirtschaft","arbeitsuchende_jobroom","Arbeitsuchende gemÃ¤ss Jobroom.ch","CH","Anzahl","SECO job-room.ch und KOF Konjunkturforschungsstelle","tÃ¤glich","ja","https://github.com/KOF-ch/economic-monitoring"
"2019-03-02",156172,"Wirtschaft","arbeitsuchende_jobroom","Arbeitsuchende gemÃ¤ss Jobroom.ch","CH","Anzahl","SECO job-room.ch und KOF Konjunkturforschungsstelle","tÃ¤glich","ja","https://github.com/KOF-ch/economic-monitoring"
"2019-03-04",156344,"Wirtschaft","arbeitsuchende_jobroom","Arbeitsuchende gemÃ¤ss Jobroom.ch","CH","Anzahl","SECO job-room.ch und KOF Konjunkturforschungsstelle","tÃ¤glich","ja","https://github.com/KOF-ch/economic-monitoring"
"2019-03-06",155687,"Wirtschaft","arbeitsuchende_jobroom","Arbeitsuchende gemÃ¤ss Jobroom.ch","CH","Anzahl","SECO job-room.ch und KOF Konjunkturforschungsstelle","tÃ¤glich","ja","https://github.com/KOF-ch/economic-monitoring"
"2019-03-10",155604,"Wirtschaft","arbeitsuchende_jobroom","Arbeitsuchende gemÃ¤ss Jobroom.ch","CH","Anzahl","SECO job-room.ch und KOF Konjunkturforschungsstelle","tÃ¤glich","ja","https://github.com/KOF-ch/economic-monitoring"
"2019-03-15",155056,"Wirtschaft","arbeitsuchende_jobroom","Arbeitsuchende gemÃ¤ss Jobroom.ch","CH","Anzahl","SECO job-room.ch und KOF Konjunkturforschungsstelle","tÃ¤glich","ja","https://github.com/KOF-ch/economic-monitoring"
"2019-03-16",154993,"Wirtschaft","arbeitsuchende_jobroom","Arbeitsuchende gemÃ¤ss Jobroom.ch","CH","Anzahl","SECO job-room.ch und KOF Konjunkturforschungsstelle","tÃ¤glich","ja","https://github.com/KOF-ch/economic-monitoring"
"2019-03-17",154974,"Wirtschaft","arbeitsuchende_jobroom","Arbeitsuchende gemÃ¤ss Jobroom.ch","CH","Anzahl","SECO job-room.ch und KOF Konjunkturforschungsstelle","tÃ¤glich","ja","https://github.com/KOF-ch/economic-monitoring"
"2019-03-18",154902,"Wirtschaft","arbeitsuchende_jobroom","Arbeitsuchende gemÃ¤ss Jobroom.ch","CH","Anzahl","SECO job-room.ch und KOF Konjunkturforschungsstelle","tÃ¤glich","ja","https://github.com/KOF-ch/economic-monitoring"
"2019-03-19",154651,"Wirtschaft","arbeitsuchende_jobroom","Arbeitsuchende gemÃ¤ss Jobroom.ch","CH","Anzahl","SECO job-room.ch und KOF Konjunkturforschungsstelle","tÃ¤glich","ja","https://github.com/KOF-ch/economic-monitoring"
"2019-03-20",154846,"Wirtschaft","arbeitsuchende_jobroom","Arbeitsuchende gemÃ¤ss Jobroom.ch","CH","Anzahl","SECO job-room.ch und KOF Konjunkturforschungsstelle","tÃ¤glich","ja","https://github.com/KOF-ch/economic-monitoring"
"2019-03-21",154824,"Wirtschaft","arbeitsuchende_jobroom","Arbeitsuchende gemÃ¤ss Jobroom.ch","CH","Anzahl","SECO job-room.ch und KOF Konjunkturforschungsstelle","tÃ¤glich","ja","https://github.com/KOF-ch/economic-monitoring"
"2019-03-24",154920,"Wirtschaft","arbeitsuchende_jobroom","Arbeitsuchende gemÃ¤ss Jobroom.ch","CH","Anzahl","SECO job-room.ch und KOF Konjunkturforschungsstelle","tÃ¤glich","ja","https://github.com/KOF-ch/economic-monitoring"
"2019-03-25",154858,"Wirtschaft","arbeitsuchende_jobroom","Arbeitsuchende gemÃ¤ss Jobroom.ch","CH","Anzahl","SECO job-room.ch und KOF Konjunkturforschungsstelle","tÃ¤glich","ja","https://github.com/KOF-ch/economic-monitoring"
"2019-03-26",154545,"Wirtschaft","arbeitsuchende_jobroom","Arbeitsuchende gemÃ¤ss Jobroom.ch","CH","Anzahl","SECO job-room.ch und KOF Konjunkturforschungsstelle","tÃ¤glich","ja","https://github.com/KOF-ch/economic-monitoring"
"2019-03-27",154647,"Wirtschaft","arbeitsuchende_jobroom","Arbeitsuchende gemÃ¤ss Jobroom.ch","CH","Anzahl","SECO job-room.ch und KOF Konjunkturforschungsstelle","tÃ¤glich","ja","https://github.com/KOF-ch/economic-monitoring"
"2019-03-29",154120,"Wirtschaft","arbeitsuchende_jobroom","Arbeitsuchende gemÃ¤ss Jobroom.ch","CH","Anzahl","SECO job-room.ch und KOF Konjunkturforschungsstelle","tÃ¤glich","ja","https://github.com/KOF-ch/economic-monitoring"
"2019-03-30",153886,"Wirtschaft","arbeitsuchende_jobroom","Arbeitsuchende gemÃ¤ss Jobroom.ch","CH","Anzahl","SECO job-room.ch und KOF Konjunkturforschungsstelle","tÃ¤glich","ja","https://github.com/KOF-ch/economic-monitoring"
"2019-03-31",151351,"Wirtschaft","arbeitsuchende_jobroom","Arbeitsuchende gemÃ¤ss Jobroom.ch","CH","Anzahl","SECO job-room.ch und KOF Konjunkturforschungsstelle","tÃ¤glich","ja","https://github.com/KOF-ch/economic-monitoring"
"2019-04-01",151115,"Wirtschaft","arbeitsuchende_jobroom","Arbeitsuchende gemÃ¤ss Jobroom.ch","CH","Anzahl","SECO job-room.ch und KOF Konjunkturforschungsstelle","tÃ¤glich","ja","https://github.com/KOF-ch/economic-monitoring"
"2019-04-03",150349,"Wirtschaft","arbeitsuchende_jobroom","Arbeitsuchende gemÃ¤ss Jobroom.ch","CH","Anzahl","SECO job-room.ch und KOF Konjunkturforschungsstelle","tÃ¤glich","ja","https://github.com/KOF-ch/economic-monitoring"
"2019-04-04",150206,"Wirtschaft","arbeitsuchende_jobroom","Arbeitsuchende gemÃ¤ss Jobroom.ch","CH","Anzahl","SECO job-room.ch und KOF Konjunkturforschungsstelle","tÃ¤glich","ja","https://github.com/KOF-ch/economic-monitoring"
"2019-04-05",150181,"Wirtschaft","arbeitsuchende_jobroom","Arbeitsuchende gemÃ¤ss Jobroom.ch","CH","Anzahl","SECO job-room.ch und KOF Konjunkturforschungsstelle","tÃ¤glich","ja","https://github.com/KOF-ch/economic-monitoring"
"2019-04-06",150048,"Wirtschaft","arbeitsuchende_jobroom","Arbeitsuchende gemÃ¤ss Jobroom.ch","CH","Anzahl","SECO job-room.ch und KOF Konjunkturforschungsstelle","tÃ¤glich","ja","https://github.com/KOF-ch/economic-monitoring"
"2019-04-07",150166,"Wirtschaft","arbeitsuchende_jobroom","Arbeitsuchende gemÃ¤ss Jobroom.ch","CH","Anzahl","SECO job-room.ch und KOF Konjunkturforschungsstelle","tÃ¤glich","ja","https://github.com/KOF-ch/economic-monitoring"
"2019-04-08",150106,"Wirtschaft","arbeitsuchende_jobroom","Arbeitsuchende gemÃ¤ss Jobroom.ch","CH","Anzahl","SECO job-room.ch und KOF Konjunkturforschungsstelle","tÃ¤glich","ja","https://github.com/KOF-ch/economic-monitoring"
"2019-04-09",149793,"Wirtschaft","arbeitsuchende_jobroom","Arbeitsuchende gemÃ¤ss Jobroom.ch","CH","Anzahl","SECO job-room.ch und KOF Konjunkturforschungsstelle","tÃ¤glich","ja","https://github.com/KOF-ch/economic-monitoring"
"2019-04-10",149857,"Wirtschaft","arbeitsuchende_jobroom","Arbeitsuchende gemÃ¤ss Jobroom.ch","CH","Anzahl","SECO job-room.ch und KOF Konjunkturforschungsstelle","tÃ¤glich","ja","https://github.com/KOF-ch/economic-monitoring"
"2019-04-12",149645,"Wirtschaft","arbeitsuchende_jobroom","Arbeitsuchende gemÃ¤ss Jobroom.ch","CH","Anzahl","SECO job-room.ch und KOF Konjunkturforschungsstelle","tÃ¤glich","ja","https://github.com/KOF-ch/economic-monitoring"
"2019-04-14",149408,"Wirtschaft","arbeitsuchende_jobroom","Arbeitsuchende gemÃ¤ss Jobroom.ch","CH","Anzahl","SECO job-room.ch und KOF Konjunkturforschungsstelle","tÃ¤glich","ja","https://github.com/KOF-ch/economic-monitoring"
"2019-04-15",149315,"Wirtschaft","arbeitsuchende_jobroom","Arbeitsuchende gemÃ¤ss Jobroom.ch","CH","Anzahl","SECO job-room.ch und KOF Konjunkturforschungsstelle","tÃ¤glich","ja","https://github.com/KOF-ch/economic-monitoring"
"2019-04-16",148923,"Wirtschaft","arbeitsuchende_jobroom","Arbeitsuchende gemÃ¤ss Jobroom.ch","CH","Anzahl","SECO job-room.ch und KOF Konjunkturforschungsstelle","tÃ¤glich","ja","https://github.com/KOF-ch/economic-monitoring"
"2019-04-17",148899,"Wirtschaft","arbeitsuchende_jobroom","Arbeitsuchende gemÃ¤ss Jobroom.ch","CH","Anzahl","SECO job-room.ch und KOF Konjunkturforschungsstelle","tÃ¤glich","ja","https://github.com/KOF-ch/economic-monitoring"
"2019-04-19",148916,"Wirtschaft","arbeitsuchende_jobroom","Arbeitsuchende gemÃ¤ss Jobroom.ch","CH","Anzahl","SECO job-room.ch und KOF Konjunkturforschungsstelle","tÃ¤glich","ja","https://github.com/KOF-ch/economic-monitoring"
"2019-04-21",149057,"Wirtschaft","arbeitsuchende_jobroom","Arbeitsuchende gemÃ¤ss Jobroom.ch","CH","Anzahl","SECO job-room.ch und KOF Konjunkturforschungsstelle","tÃ¤glich","ja","https://github.com/KOF-ch/economic-monitoring"
"2019-04-22",148891,"Wirtschaft","arbeitsuchende_jobroom","Arbeitsuchende gemÃ¤ss Jobroom.ch","CH","Anzahl","SECO job-room.ch und KOF Konjunkturforschungsstelle","tÃ¤glich","ja","https://github.com/KOF-ch/economic-monitoring"
"2019-04-23",148858,"Wirtschaft","arbeitsuchende_jobroom","Arbeitsuchende gemÃ¤ss Jobroom.ch","CH","Anzahl","SECO job-room.ch und KOF Konjunkturforschungsstelle","tÃ¤glich","ja","https://github.com/KOF-ch/economic-monitoring"
"2019-04-24",148514,"Wirtschaft","arbeitsuchende_jobroom","Arbeitsuchende gemÃ¤ss Jobroom.ch","CH","Anzahl","SECO job-room.ch und KOF Konjunkturforschungsstelle","tÃ¤glich","ja","https://github.com/KOF-ch/economic-monitoring"
"2019-04-25",148585,"Wirtschaft","arbeitsuchende_jobroom","Arbeitsuchende gemÃ¤ss Jobroom.ch","CH","Anzahl","SECO job-room.ch und KOF Konjunkturforschungsstelle","tÃ¤glich","ja","https://github.com/KOF-ch/economic-monitoring"
"2019-04-26",148622,"Wirtschaft","arbeitsuchende_jobroom","Arbeitsuchende gemÃ¤ss Jobroom.ch","CH","Anzahl","SECO job-room.ch und KOF Konjunkturforschungsstelle","tÃ¤glich","ja","https://github.com/KOF-ch/economic-monitoring"
"2019-04-28",148671,"Wirtschaft","arbeitsuchende_jobroom","Arbeitsuchende gemÃ¤ss Jobroom.ch","CH","Anzahl","SECO job-room.ch und KOF Konjunkturforschungsstelle","tÃ¤glich","ja","https://github.com/KOF-ch/economic-monitoring"
"2019-04-29",148542,"Wirtschaft","arbeitsuchende_jobroom","Arbeitsuchende gemÃ¤ss Jobroom.ch","CH","Anzahl","SECO job-room.ch und KOF Konjunkturforschungsstelle","tÃ¤glich","ja","https://github.com/KOF-ch/economic-monitoring"
"2019-04-30",145688,"Wirtschaft","arbeitsuchende_jobroom","Arbeitsuchende gemÃ¤ss Jobroom.ch","CH","Anzahl","SECO job-room.ch und KOF Konjunkturforschungsstelle","tÃ¤glich","ja","https://github.com/KOF-ch/economic-monitoring"
"2019-05-01",145436,"Wirtschaft","arbeitsuchende_jobroom","Arbeitsuchende gemÃ¤ss Jobroom.ch","CH","Anzahl","SECO job-room.ch und KOF Konjunkturforschungsstelle","tÃ¤glich","ja","https://github.com/KOF-ch/economic-monitoring"
"2019-05-02",145406,"Wirtschaft","arbeitsuchende_jobroom","Arbeitsuchende gemÃ¤ss Jobroom.ch","CH","Anzahl","SECO job-room.ch und KOF Konjunkturforschungsstelle","tÃ¤glich","ja","https://github.com/KOF-ch/economic-monitoring"
"2019-05-03",145362,"Wirtschaft","arbeitsuchende_jobroom","Arbeitsuchende gemÃ¤ss Jobroom.ch","CH","Anzahl","SECO job-room.ch und KOF Konjunkturforschungsstelle","tÃ¤glich","ja","https://github.com/KOF-ch/economic-monitoring"
"2019-05-04",145356,"Wirtschaft","arbeitsuchende_jobroom","Arbeitsuchende gemÃ¤ss Jobroom.ch","CH","Anzahl","SECO job-room.ch und KOF Konjunkturforschungsstelle","tÃ¤glich","ja","https://github.com/KOF-ch/economic-monitoring"
"2019-05-05",145268,"Wirtschaft","arbeitsuchende_jobroom","Arbeitsuchende gemÃ¤ss Jobroom.ch","CH","Anzahl","SECO job-room.ch und KOF Konjunkturforschungsstelle","tÃ¤glich","ja","https://github.com/KOF-ch/economic-monitoring"
"2019-05-06",145251,"Wirtschaft","arbeitsuchende_jobroom","Arbeitsuchende gemÃ¤ss Jobroom.ch","CH","Anzahl","SECO job-room.ch und KOF Konjunkturforschungsstelle","tÃ¤glich","ja","https://github.com/KOF-ch/economic-monitoring"
"2019-05-07",143963,"Wirtschaft","arbeitsuchende_jobroom","Arbeitsuchende gemÃ¤ss Jobroom.ch","CH","Anzahl","SECO job-room.ch und KOF Konjunkturforschungsstelle","tÃ¤glich","ja","https://github.com/KOF-ch/economic-monitoring"
"2019-05-08",143970,"Wirtschaft","arbeitsuchende_jobroom","Arbeitsuchende gemÃ¤ss Jobroom.ch","CH","Anzahl","SECO job-room.ch und KOF Konjunkturforschungsstelle","tÃ¤glich","ja","https://github.com/KOF-ch/economic-monitoring"
"2019-05-09",143952,"Wirtschaft","arbeitsuchende_jobroom","Arbeitsuchende gemÃ¤ss Jobroom.ch","CH","Anzahl","SECO job-room.ch und KOF Konjunkturforschungsstelle","tÃ¤glich","ja","https://github.com/KOF-ch/economic-monitoring"
"2019-05-10",143901,"Wirtschaft","arbeitsuchende_jobroom","Arbeitsuchende gemÃ¤ss Jobroom.ch","CH","Anzahl","SECO job-room.ch und KOF Konjunkturforschungsstelle","tÃ¤glich","ja","https://github.com/KOF-ch/economic-monitoring"
"2019-05-11",143685,"Wirtschaft","arbeitsuchende_jobroom","Arbeitsuchende gemÃ¤ss Jobroom.ch","CH","Anzahl","SECO job-room.ch und KOF Konjunkturforschungsstelle","tÃ¤glich","ja","https://github.com/KOF-ch/economic-monitoring"
"2019-05-12",143724,"Wirtschaft","arbeitsuchende_jobroom","Arbeitsuchende gemÃ¤ss Jobroom.ch","CH","Anzahl","SECO job-room.ch und KOF Konjunkturforschungsstelle","tÃ¤glich","ja","https://github.com/KOF-ch/economic-monitoring"
"2019-05-13",143673,"Wirtschaft","arbeitsuchende_jobroom","Arbeitsuchende gemÃ¤ss Jobroom.ch","CH","Anzahl","SECO job-room.ch und KOF Konjunkturforschungsstelle","tÃ¤glich","ja","https://github.com/KOF-ch/economic-monitoring"
"2019-05-14",143673,"Wirtschaft","arbeitsuchende_jobroom","Arbeitsuchende gemÃ¤ss Jobroom.ch","CH","Anzahl","SECO job-room.ch und KOF Konjunkturforschungsstelle","tÃ¤glich","ja","https://github.com/KOF-ch/economic-monitoring"
"2019-05-15",143270,"Wirtschaft","arbeitsuchende_jobroom","Arbeitsuchende gemÃ¤ss Jobroom.ch","CH","Anzahl","SECO job-room.ch und KOF Konjunkturforschungsstelle","tÃ¤glich","ja","https://github.com/KOF-ch/economic-monitoring"
"2019-05-16",143216,"Wirtschaft","arbeitsuchende_jobroom","Arbeitsuchende gemÃ¤ss Jobroom.ch","CH","Anzahl","SECO job-room.ch und KOF Konjunkturforschungsstelle","tÃ¤glich","ja","https://github.com/KOF-ch/economic-monitoring"
"2019-05-17",143163,"Wirtschaft","arbeitsuchende_jobroom","Arbeitsuchende gemÃ¤ss Jobroom.ch","CH","Anzahl","SECO job-room.ch und KOF Konjunkturforschungsstelle","tÃ¤glich","ja","https://github.com/KOF-ch/economic-monitoring"
"2019-05-18",143064,"Wirtschaft","arbeitsuchende_jobroom","Arbeitsuchende gemÃ¤ss Jobroom.ch","CH","Anzahl","SECO job-room.ch und KOF Konjunkturforschungsstelle","tÃ¤glich","ja","https://github.com/KOF-ch/economic-monitoring"
"2019-05-19",143143,"Wirtschaft","arbeitsuchende_jobroom","Arbeitsuchende gemÃ¤ss Jobroom.ch","CH","Anzahl","SECO job-room.ch und KOF Konjunkturforschungsstelle","tÃ¤glich","ja","https://github.com/KOF-ch/economic-monitoring"
"2019-05-20",143090,"Wirtschaft","arbeitsuchende_jobroom","Arbeitsuchende gemÃ¤ss Jobroom.ch","CH","Anzahl","SECO job-room.ch und KOF Konjunkturforschungsstelle","tÃ¤glich","ja","https://github.com/KOF-ch/economic-monitoring"
"2019-05-21",142838,"Wirtschaft","arbeitsuchende_jobroom","Arbeitsuchende gemÃ¤ss Jobroom.ch","CH","Anzahl","SECO job-room.ch und KOF Konjunkturforschungsstelle","tÃ¤glich","ja","https://github.com/KOF-ch/economic-monitoring"
"2019-05-22",142968,"Wirtschaft","arbeitsuchende_jobroom","Arbeitsuchende gemÃ¤ss Jobroom.ch","CH","Anzahl","SECO job-room.ch und KOF Konjunkturforschungsstelle","tÃ¤glich","ja","https://github.com/KOF-ch/economic-monitoring"
